,Dataset,Start age,End age,sex,tissue,subtissue,cell_ontology_class,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
1754,droplet,3m,18m,male,Kidney,nan,lymphocyte,Rpl18a,2.1423683166503906,0.007197766099125147,0.0033597240690141916,0.0026001324877142906,1.616632703760689e-07
1755,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Ddit4,2.1423635482788086,0.0002881558903027326,0.00013450373080559075,0.0003657517081592232,3.4573573328311695e-07
1756,droplet,3m,18m,female,Spleen,nan,B cell,Itm2c,2.1422555446624756,1.5546045688097365e-05,3.330360777908936e-05,9.726663847686723e-05,2.188909244449355e-12
1757,droplet,3m,18m,female,Mammary_Gland,nan,T cell,2900053A13Rik,2.1419904232025146,5.099071131553501e-05,0.00010922161891357973,0.00017705447680782527,1.3826625857843883e-06
1758,droplet,3m,18m,female,Marrow,nan,monocyte,Zeb2,2.1419334411621094,0.00023577373940497637,0.00011007519060513005,0.0001933818857651204,1.4833541261917006e-19
1759,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Atxn2l,2.1408512592315674,8.376131881959736e-05,3.912523970939219e-05,9.945895726559684e-05,5.7114676537929285e-06
1760,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Gsn,2.1403872966766357,0.015018921345472336,0.032146308571100235,0.024334849789738655,6.008850714188997e-43
1761,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Psmb8,2.1399199962615967,0.0003019978466909379,0.0006462511955760419,0.000494837760925293,1.0846137848156131e-41
1762,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Srpk1,2.1394925117492676,9.664455137681216e-05,4.517171691986732e-05,0.00011012817412847653,7.912203409589629e-07
1763,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Hif1a,2.13883376121521,0.00012060996232321486,5.639052687911317e-05,0.0001921921648317948,3.1402924822280648e-06
1764,droplet,3m,18m,female,Kidney,nan,epithelial cell of proximal tubule,Fth1,2.1388049125671387,0.022891759872436523,0.010703061707317829,0.006333448458462954,6.838180119371005e-20
1765,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Stag2,2.1363351345062256,0.00012384634464979172,5.797139965579845e-05,0.0001411793491570279,8.541301268398266e-18
1766,droplet,3m,18m,male,Kidney,nan,epithelial cell of proximal tubule,Agps,2.136106252670288,0.00028337628464214504,0.00013266020687296987,0.0002507251047063619,1.14017727065063e-08
1767,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Tgif1,2.1337764263153076,9.954869165085256e-05,4.6653756726300344e-05,0.0001503070816397667,2.0285052188327386e-06
1768,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Jund,2.1337623596191406,0.0021809141617268324,0.004653552547097206,0.0033791735768318176,3.556742565875571e-49
1769,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Fam129b,2.133635997772217,0.0001376764412270859,6.452667730627581e-05,0.00014760893827769905,4.46173299257292e-10
1770,droplet,3m,18m,female,Spleen,nan,T cell,Apobec3,2.1308178901672363,0.00015051897207740694,0.000320728519000113,0.00032790546538308263,2.682033672974868e-24
1771,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Ifitm2,2.130727529525757,0.00023489267914555967,0.0005004922859370708,0.0004755559202749282,3.676006625367642e-07
1772,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Mt1,2.1302411556243896,0.00027617759769782424,0.0005883248522877693,0.0009341543773189187,5.858028071367464e-07
1773,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Klf13,2.12988018989563,0.00022656786313746125,0.00048256240552291274,0.0005480852560140193,9.431129936591904e-15
1774,droplet,3m,18m,female,Heart_and_Aorta,nan,fibroblast of cardiac tissue,6820431F20Rik,2.126988172531128,0.00022789521608501673,0.0001071445585694164,0.00021386344451457262,3.3348803487106546e-07
1775,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Cenpe,2.1267809867858887,0.0002051938499789685,9.648095146985725e-05,0.0002994040842168033,1.3482138019829787e-12
1776,droplet,3m,18m,female,Marrow,nan,granulocyte,Itm2b,2.1258089542388916,0.0008894898346625268,0.0018908854108303785,0.0009094684501178563,2.2032728863319117e-95
1777,droplet,3m,18m,female,Spleen,nan,NK cell,Rps28,2.124920129776001,0.001155734877102077,0.00245584431104362,0.0013810904929414392,3.6227535492639185e-09
1778,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Bptf,2.1249125003814697,8.915597572922707e-05,4.195748260826804e-05,0.00013841722102370113,1.06829220412605e-08
1779,droplet,3m,18m,female,Marrow,nan,naive T cell,Atp1a1,2.1247761249542236,8.05706440587528e-05,3.7919591704849154e-05,6.188808765728027e-05,7.646991746889358e-06
1780,droplet,3m,18m,female,Marrow,nan,monocyte,Rock1,2.123338222503662,0.00010833069973159581,5.101905117044225e-05,0.00013162805407773703,5.998927909134927e-07
1781,droplet,3m,18m,female,Marrow,nan,monocyte,Itgb2,2.1212713718414307,0.00018140600877813995,0.00038481137016788125,0.0002916452649515122,2.381143401934895e-25
1782,droplet,3m,18m,female,Marrow,nan,granulocyte,Slc31a2,2.120983839035034,6.547233351739123e-05,0.00013886575470678508,0.00018010212806984782,2.6734756432940537e-10
1783,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Psmd7,2.1208372116088867,0.0002770240535028279,0.00013062014477327466,0.00019269835320301354,1.0337381094148859e-24
1784,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Mndal,2.1204898357391357,0.0001297998387599364,6.121219485066831e-05,0.00020556036906782538,4.927218768020979e-09
1785,droplet,3m,18m,female,Mammary_Gland,nan,endothelial cell,Tpt1,2.1195032596588135,0.005818917881697416,0.0027454160153865814,0.0017166087636724114,1.067614260872308e-109
1786,droplet,3m,18m,female,Marrow,nan,promonocyte,Atrx,2.1194281578063965,0.00015069903747644275,7.110363367246464e-05,0.00011277788144070655,6.890568032257772e-14
1787,droplet,3m,18m,female,Marrow,nan,granulocyte,Syngr2,2.1193063259124756,5.873590998817235e-05,0.00012447938206605613,0.0001704852475086227,3.808539860944492e-09
1788,droplet,3m,18m,female,Lung,nan,alveolar macrophage,Plek,2.1189773082733154,0.0004020936321467161,0.0008520272676832974,0.0006400406127795577,5.366160245667625e-06
1789,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Ccpg1,2.11836314201355,1.9922827050322667e-05,4.220378468744457e-05,7.86484160926193e-05,3.2441862825839816e-06
1790,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Cyba,2.1180851459503174,0.00027190838591195643,0.000575925107114017,0.0004904510569758713,1.1873715337898372e-31
1791,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Pdlim1,2.1180834770202637,0.00015160995826590806,7.157884101616219e-05,0.00017563255096320063,2.2957207692803714e-07
1792,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Hspa5,2.1178388595581055,0.0002498811518307775,0.00011798874038504437,0.00026553659699857235,5.996925387489965e-19
1793,droplet,3m,18m,female,Marrow,nan,granulocyte,Ywhah,2.1176021099090576,0.00010470235429238528,0.000221717928070575,0.00024363237025681883,2.255690862827941e-16
1794,droplet,3m,18m,female,Spleen,nan,T cell,Rbm3,2.1169729232788086,0.00031839401344768703,0.0006740315002389252,0.0004494673921726644,1.1520200844228193e-60
1795,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,AW112010,2.1157217025756836,0.0007373728440143168,0.0015600757906213403,0.0024111024104058743,4.074703506345731e-09
1796,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Rab27b,2.114391326904297,3.162700159009546e-05,6.68718566885218e-05,0.00011498042294988409,1.7359679602949364e-08
1797,droplet,3m,18m,female,Kidney,nan,epithelial cell of proximal tubule,Rpl27a,2.1137619018554688,0.002273048274219036,0.0010753568494692445,0.0008378556231036782,1.9965863281988251e-07
1798,droplet,3m,18m,male,Kidney,nan,epithelial cell of proximal tubule,Mt1,2.111910820007324,8.70226722327061e-05,0.00018378412642050534,0.0001963425165740773,2.409568987263704e-07
1799,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Akap13,2.109926700592041,8.550436905352399e-05,4.052480653626844e-05,0.00012242987577337772,2.5363331648917255e-10
1800,droplet,3m,18m,female,Spleen,nan,T cell,Gapdh,2.109905242919922,0.00044037456973455846,0.0009291485766880214,0.0007274819072335958,3.1734663657202015e-47
1801,droplet,3m,18m,female,Lung,nan,classical monocyte,Gm1821,2.10941743850708,0.0007048906409181654,0.0003341636620461941,0.00034871266689151525,1.7394860109305928e-14
1802,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,2010003O02Rik,2.1087496280670166,3.3558400900801644e-05,7.076626206981018e-05,0.00011085646838182583,3.17270085741906e-11
1803,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Btg1,2.1078085899353027,0.00029484834522008896,0.0006214838940650225,0.0006685142870992422,4.7792621208938156e-15
1804,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Rps12,2.1074612140655518,0.0031994108576327562,0.001518135191872716,0.0014952759956941009,1.4939240360333302e-127
1805,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Gsr,2.107417345046997,0.00026631419314071536,0.0005612351815216243,0.0006693353061564267,6.192325548775584e-20
1806,droplet,3m,18m,female,Marrow,nan,naive T cell,Ier2,2.1071906089782715,0.00022569045540876687,0.00010710491187637672,0.00016545467951800674,3.7172017727209256e-09
1807,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Atp2b1,2.107158660888672,5.524478547158651e-05,2.6217667254968546e-05,9.531280375085771e-05,9.797780857238866e-06
1808,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Cd8a,2.1068685054779053,0.0001222071732627228,0.0002574744576122612,0.0003840438148472458,4.508750626951984e-08
1809,droplet,3m,18m,female,Marrow,nan,naive T cell,Rpl34,2.1067087650299072,3.6770812585018575e-05,7.746539631625637e-05,6.863170710857958e-05,1.3087828676737955e-07
1810,droplet,3m,18m,female,Kidney,nan,macrophage,Rps15a-ps4,2.106442451477051,0.00027642835630103946,0.0005822803941555321,0.0003487569047138095,2.588966625652148e-07
1811,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Dohh,2.1057140827178955,8.609789801994339e-05,4.0887742216000333e-05,0.00010676091187633574,7.678544552760701e-06
1812,droplet,3m,18m,female,Marrow,nan,naive T cell,Ddx46,2.1047260761260986,8.968219481175765e-05,4.260991408955306e-05,5.8894635003525764e-05,5.100527058580364e-09
1813,droplet,3m,18m,female,Spleen,nan,B cell,Rnf10,2.1040546894073486,2.8415281121851876e-05,5.978731132927351e-05,0.00012452909140847623,6.734286981854363e-28
1814,droplet,3m,18m,female,Marrow,nan,megakaryocyte-erythroid progenitor cell,Smarca5,2.1033742427825928,0.00016408560622949153,7.801065657986328e-05,0.00011608058412093669,1.8481602881445929e-06
1815,droplet,3m,18m,female,Spleen,nan,T cell,Dusp2,2.1028940677642822,0.00015936550335027277,0.0003351287741679698,0.0004918979248031974,5.1021763702441503e-11
1816,droplet,3m,18m,female,Marrow,nan,monocyte,Junb,2.102893114089966,0.0010838498128578067,0.0005154088721610606,0.0006274586776271462,1.3054625100529044e-51
1817,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Cdca4,2.102477788925171,5.0887327233795077e-05,0.0001069894788088277,0.00015459334827028215,8.774627761249384e-13
1818,droplet,3m,18m,male,Kidney,nan,epithelial cell of proximal tubule,Klk1,2.102206230163574,0.0002078805264318362,9.888684144243598e-05,0.0001890369749162346,1.9187679701145678e-07
1819,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Eif4ebp1,2.101999044418335,0.000122854471555911,5.844649058417417e-05,0.00014862469106446952,9.183357536845683e-12
1820,droplet,3m,18m,female,Marrow,nan,monocyte,Rps12,2.101745843887329,0.0026787160895764828,0.0012745194835588336,0.0008381551597267389,1.47390260273247e-159
1821,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Id2,2.101623773574829,0.00014729669783264399,7.008708780631423e-05,0.0002103620208799839,2.9894699754723445e-07
1822,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Uchl3,2.1014339923858643,0.0001449660921934992,6.898436549818143e-05,0.00015326388529501855,1.033316825550792e-16
1823,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Gle1,2.101064682006836,2.3375720047624782e-05,4.9113903514808044e-05,9.191487333737314e-05,1.0801425380267582e-06
1824,droplet,3m,18m,female,Marrow,nan,macrophage,Tpt1,2.100783348083496,0.003366799559444189,0.0016026401426643133,0.0007139130029827356,2.5993197730933974e-102
1825,droplet,3m,18m,female,Spleen,nan,T cell,Lgals1,2.1005148887634277,0.00023906918067950755,0.0005021683755330741,0.0008487273589707911,4.3177019890985334e-07
1826,droplet,3m,18m,male,Kidney,nan,epithelial cell of proximal tubule,Cpe,2.0986902713775635,9.901250450639054e-05,0.00020779657643288374,0.00022504734806716442,9.812438637337542e-07
1827,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Itm2b,2.09736967086792,0.0006390901980921626,0.0013404084602370858,0.0008281497284770012,5.679544723020915e-56
1828,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,1600029D21Rik,2.0973687171936035,0.00530767859891057,0.0025306367315351963,0.00599417369812727,1.2721748254915071e-15
1829,droplet,3m,18m,female,Marrow,nan,granulocyte,Lamp2,2.097172498703003,6.835182284703478e-05,0.00014334556180983782,0.00020880569354631007,5.5823336783501517e-08
1830,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Eif3a,2.0969982147216797,0.0002007345319725573,9.572470298735425e-05,0.00019752641674131155,1.9933379858559907e-25
1831,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Uchl3,2.096642255783081,0.0002684512292034924,0.0001280386495636776,0.0002170579246012494,1.593493151872444e-17
1832,droplet,3m,18m,female,Marrow,nan,promonocyte,Srrm1,2.092484951019287,0.00018177434685640037,8.687008812557906e-05,0.0001122257745009847,1.2518928573842642e-19
1833,droplet,3m,18m,female,Spleen,nan,mature NK T cell,Bola2,2.0922763347625732,0.00011910631292266771,0.0002492033236194402,0.0002542062720749527,9.087054270645346e-10
1834,droplet,3m,18m,female,Marrow,nan,granulocyte,Actb,2.0916171073913574,0.006406645756214857,0.013400250114500523,0.018053432926535606,9.229577040452954e-10
1835,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Ccl2,2.091165781021118,0.0037736622616648674,0.0018045734614133835,0.0062796566635370255,2.109166294165397e-06
1836,droplet,3m,18m,female,Spleen,nan,T cell,Ppp1r15a,2.0909500122070312,5.866282663191669e-05,0.00012266103294678032,0.00020538526587188244,1.304268871132959e-06
1837,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Ptprc,2.0909056663513184,0.00036358399665914476,0.00017388828564435244,0.00037494965363293886,9.882408473081276e-06
1838,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Ly6d,2.0901217460632324,0.0015843348810449243,0.0033114529214799404,0.003853036556392908,8.44688009111461e-19
1839,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Flot1,2.0900933742523193,2.841394962160848e-05,5.9387813962530345e-05,0.00010497134644538164,6.124263355243168e-07
1840,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,1500012F01Rik,2.0899581909179688,0.00023168657207861543,0.00011085703590651974,0.00021638485486619174,2.5075894423736758e-12
1841,droplet,3m,18m,female,Marrow,nan,naive T cell,2610101N10Rik,2.089327573776245,9.929676889441907e-05,4.752570384880528e-05,5.78409199079033e-05,1.7799386431288036e-11
1842,droplet,3m,18m,female,Marrow,nan,granulocyte,Ccndbp1,2.0885119438171387,0.00010426277731312439,4.992204048903659e-05,0.00016278630937449634,2.5026414037303795e-06
1843,droplet,3m,18m,female,Marrow,nan,granulocyte,Rps27,2.0873465538024902,0.00032982483389787376,0.0006884587346576154,0.0004734826507046819,6.227133944691007e-46
1844,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Ddx46,2.085785150527954,0.00011014381016138941,5.280688128550537e-05,0.00013930797285865992,2.0326452673452125e-13
1845,droplet,3m,18m,female,Spleen,nan,T cell,Cd6,2.0857255458831787,0.00010053517326014116,0.0002096887765219435,0.0003106220974586904,6.819436862987489e-10
1846,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Fam69a,2.0856029987335205,2.7606434741755947e-05,5.75760641368106e-05,0.0001067912598955445,2.5944746759814876e-06
1847,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Chst12,2.0854110717773438,4.9403937737224624e-05,0.00010302752343704924,0.00013778965512756258,5.553869418232208e-15
1848,droplet,3m,18m,female,Mammary_Gland,nan,macrophage,Rps12,2.0851974487304688,0.003895651549100876,0.001868241117335856,0.0015492078382521868,1.907279945689395e-41
1849,droplet,3m,18m,female,Lung,nan,bronchial smooth muscle cell,Clic5,2.0847930908203125,0.00028347832267172635,0.0005909936153329909,0.0005004736012779176,8.604744473147241e-07
1850,droplet,3m,18m,female,Marrow,nan,promonocyte,Atad2,2.0843729972839355,0.00012091012467863038,5.800791041110642e-05,0.0001189178874483332,1.2349309195558246e-06
1851,droplet,3m,18m,female,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Rn45s,2.0828700065612793,0.04159100353717804,0.019968122243881226,0.04398442804813385,9.916961340550112e-18
1852,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Cirbp,2.0820558071136475,9.638044866733253e-05,0.00020066947035957128,0.0002507218159735203,1.316331862116823e-12
1853,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,2900010M23Rik,2.0798659324645996,0.00023265818890649825,0.0001118621148634702,0.00018261773220729083,2.8515464914529966e-18
1854,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Ash1l,2.0771539211273193,6.386466702679172e-05,3.0746236006962135e-05,0.00011108399485237896,4.826790554100646e-06
1855,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Hspa4,2.077083110809326,0.00017980937263928354,8.656820864416659e-05,0.0001566977589391172,1.2223811185947593e-13
1856,droplet,3m,18m,female,Marrow,nan,monocyte,Smarca5,2.076488733291626,0.0001123214969993569,5.409203367889859e-05,0.00013345334446057677,4.7311015270400863e-07
1857,droplet,3m,18m,female,Marrow,nan,macrophage,Elavl1,2.0759055614471436,9.581226913724095e-05,0.00019889722170773894,0.00010911589924944565,2.012718005254886e-13
